Sample in Buffer,Sample in Window,TRIGGER,design_1_i/NV_nvdla_wrapper_0_dla_intr,design_1_i/tdc_bank_0_data_o[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,OCTAL
117067,117067,0,0,00000000205
117068,117068,0,0,00000000152
117069,117069,0,0,00000000153
117070,117070,0,0,00000000152
117071,117071,0,0,00000000177
117072,117072,0,0,00000000172
117073,117073,0,0,00000000175
117074,117074,0,0,00000000214
117075,117075,0,0,00000000154
117076,117076,0,0,00000000153
117077,117077,0,0,00000000157
117078,117078,0,0,00000000172
117079,117079,0,0,00000000172
117080,117080,0,0,00000000200
117081,117081,0,0,00000000201
117082,117082,0,0,00000000152
117083,117083,0,0,00000000152
117084,117084,0,0,00000000152
117085,117085,0,0,00000000172
117086,117086,0,0,00000000172
117087,117087,0,0,00000000173
117088,117088,0,0,00000000207
117089,117089,0,0,00000000141
117090,117090,0,0,00000000152
117091,117091,0,0,00000000153
117092,117092,0,0,00000000171
117093,117093,0,0,00000000171
117094,117094,0,0,00000000174
117095,117095,0,0,00000000203
117096,117096,0,0,00000000153
117097,117097,0,0,00000000151
117098,117098,0,0,00000000156
117099,117099,0,0,00000000173
117100,117100,0,0,00000000164
117101,117101,0,0,00000000175
117102,117102,0,0,00000000203
117103,117103,0,0,00000000151
117104,117104,0,0,00000000152
117105,117105,0,0,00000000153
117106,117106,0,0,00000000165
117107,117107,0,0,00000000172
117108,117108,0,0,00000000176
117109,117109,0,0,00000000205
117110,117110,0,0,00000000154
117111,117111,0,0,00000000155
117112,117112,0,0,00000000154
117113,117113,0,0,00000000174
117114,117114,0,0,00000000206
117115,117115,0,0,00000000176
117116,117116,0,0,00000000214
117117,117117,0,0,00000000152
117118,117118,0,0,00000000152
117119,117119,0,0,00000000161
117120,117120,0,0,00000000177
117121,117121,0,0,00000000173
117122,117122,0,0,00000000204
117123,117123,0,0,00000000211
117124,117124,0,0,00000000151
117125,117125,0,0,00000000161
117126,117126,0,0,00000000151
117127,117127,0,0,00000000172
117128,117128,0,0,00000000176
117129,117129,0,0,00000000175
117130,117130,0,0,00000000205
117131,117131,0,0,00000000150
117132,117132,0,0,00000000152
117133,117133,0,0,00000000152
117134,117134,0,0,00000000173
117135,117135,0,0,00000000172
117136,117136,0,0,00000000174
117137,117137,0,0,00000000211
117138,117138,0,0,00000000152
117139,117139,0,0,00000000151
117140,117140,0,0,00000000154
117141,117141,0,0,00000000172
117142,117142,0,0,00000000174
117143,117143,0,0,00000000173
117144,117144,0,0,00000000203
117145,117145,0,0,00000000152
117146,117146,0,0,00000000153
117147,117147,0,0,00000000152
117148,117148,0,0,00000000172
117149,117149,0,0,00000000174
117150,117150,0,0,00000000200
117151,117151,0,0,00000000206
117152,117152,0,0,00000000145
117153,117153,0,0,00000000153
117154,117154,0,0,00000000156
117155,117155,0,0,00000000176
117156,117156,0,0,00000000200
117157,117157,0,0,00000000175
117158,117158,0,0,00000000210
117159,117159,0,0,00000000154
117160,117160,0,0,00000000151
117161,117161,0,0,00000000153
117162,117162,0,0,00000000174
117163,117163,0,0,00000000173
117164,117164,0,0,00000000203
117165,117165,0,0,00000000205
117166,117166,0,0,00000000150
117167,117167,0,0,00000000153
117168,117168,0,0,00000000153
117169,117169,0,0,00000000173
117170,117170,0,0,00000000174
117171,117171,0,0,00000000204
117172,117172,0,0,00000000207
117173,117173,0,0,00000000151
117174,117174,0,0,00000000161
117175,117175,0,0,00000000155
117176,117176,0,0,00000000202
117177,117177,0,0,00000000175
117178,117178,0,0,00000000200
117179,117179,0,0,00000000205
117180,117180,0,0,00000000153
117181,117181,0,0,00000000150
117182,117182,0,0,00000000153
117183,117183,0,0,00000000200
117184,117184,0,0,00000000176
117185,117185,0,0,00000000203
117186,117186,0,0,00000000215
117187,117187,0,0,00000000153
117188,117188,0,0,00000000154
117189,117189,0,0,00000000153
117190,117190,0,0,00000000175
117191,117191,0,0,00000000173
117192,117192,0,0,00000000172
117193,117193,0,0,00000000205
117194,117194,0,0,00000000151
117195,117195,0,0,00000000153
117196,117196,0,0,00000000155
117197,117197,0,0,00000000172
117198,117198,0,0,00000000172
117199,117199,0,0,00000000201
117200,117200,0,0,00000000216
117201,117201,0,0,00000000151
117202,117202,0,0,00000000153
117203,117203,0,0,00000000160
117204,117204,0,0,00000000177
117205,117205,0,0,00000000200
117206,117206,0,0,00000000202
117207,117207,0,0,00000000204
117208,117208,0,0,00000000154
117209,117209,0,0,00000000155
117210,117210,0,0,00000000156
117211,117211,0,0,00000000167
117212,117212,0,0,00000000202
117213,117213,0,0,00000000176
117214,117214,0,0,00000000206
117215,117215,0,0,00000000153
117216,117216,0,0,00000000156
117217,117217,0,0,00000000157
117218,117218,0,0,00000000172
117219,117219,0,0,00000000200
117220,117220,0,0,00000000200
117221,117221,0,0,00000000214
117222,117222,0,0,00000000155
117223,117223,0,0,00000000155
117224,117224,0,0,00000000155
117225,117225,0,0,00000000201
117226,117226,0,0,00000000173
117227,117227,0,0,00000000203
117228,117228,0,0,00000000211
117229,117229,0,0,00000000152
117230,117230,0,0,00000000153
117231,117231,0,0,00000000157
117232,117232,0,0,00000000173
117233,117233,0,0,00000000201
117234,117234,0,0,00000000210
117235,117235,0,0,00000000215
117236,117236,0,0,00000000153
117237,117237,0,0,00000000154
117238,117238,0,0,00000000154
117239,117239,0,0,00000000201
117240,117240,0,0,00000000177
117241,117241,0,0,00000000200
117242,117242,0,0,00000000205
117243,117243,0,0,00000000153
117244,117244,0,0,00000000154
117245,117245,0,0,00000000162
117246,117246,0,0,00000000202
117247,117247,0,0,00000000176
117248,117248,0,0,00000000203
117249,117249,0,0,00000000205
117250,117250,0,0,00000000153
117251,117251,0,0,00000000157
117252,117252,0,0,00000000155
117253,117253,0,0,00000000172
117254,117254,0,0,00000000174
117255,117255,0,0,00000000204
117256,117256,0,0,00000000207
117257,117257,0,0,00000000151
117258,117258,0,0,00000000154
117259,117259,0,0,00000000153
117260,117260,0,0,00000000173
117261,117261,0,0,00000000203
117262,117262,0,0,00000000177
117263,117263,0,0,00000000211
117264,117264,0,0,00000000151
117265,117265,0,0,00000000153
117266,117266,0,0,00000000156
117267,117267,0,0,00000000176
117268,117268,0,0,00000000173
117269,117269,0,0,00000000200
117270,117270,0,0,00000000204
117271,117271,0,0,00000000147
117272,117272,0,0,00000000153
117273,117273,0,0,00000000151
117274,117274,0,0,00000000173
117275,117275,0,0,00000000175
117276,117276,0,0,00000000176
117277,117277,0,0,00000000205
117278,117278,0,0,00000000152
117279,117279,0,0,00000000153
117280,117280,0,0,00000000155
117281,117281,0,0,00000000172
117282,117282,0,0,00000000204
117283,117283,0,0,00000000203
117284,117284,0,0,00000000212
117285,117285,0,0,00000000153
117286,117286,0,0,00000000152
117287,117287,0,0,00000000161
117288,117288,0,0,00000000173
117289,117289,0,0,00000000173
117290,117290,0,0,00000000200
117291,117291,0,0,00000000203
117292,117292,0,0,00000000152
117293,117293,0,0,00000000153
117294,117294,0,0,00000000153
117295,117295,0,0,00000000171
117296,117296,0,0,00000000173
117297,117297,0,0,00000000203
117298,117298,0,0,00000000205
117299,117299,0,0,00000000152
117300,117300,0,0,00000000154
117301,117301,0,0,00000000153
117302,117302,0,0,00000000167
117303,117303,0,0,00000000171
117304,117304,0,0,00000000171
117305,117305,0,0,00000000206
117306,117306,0,0,00000000146
117307,117307,0,0,00000000147
117308,117308,0,0,00000000160
117309,117309,0,0,00000000173
117310,117310,0,0,00000000170
117311,117311,0,0,00000000176
117312,117312,0,0,00000000204
117313,117313,0,0,00000000145
117314,117314,0,0,00000000153
117315,117315,0,0,00000000147
117316,117316,0,0,00000000167
117317,117317,0,0,00000000172
117318,117318,0,0,00000000172
117319,117319,0,0,00000000201
117320,117320,0,0,00000000145
117321,117321,0,0,00000000150
117322,117322,0,0,00000000153
117323,117323,0,0,00000000172
117324,117324,0,0,00000000173
117325,117325,0,0,00000000173
117326,117326,0,0,00000000211
117327,117327,0,0,00000000151
117328,117328,0,0,00000000150
117329,117329,0,0,00000000154
117330,117330,0,0,00000000172
117331,117331,0,0,00000000175
117332,117332,0,0,00000000175
117333,117333,0,0,00000000203
117334,117334,0,0,00000000152
117335,117335,0,0,00000000153
117336,117336,0,0,00000000153
117337,117337,0,0,00000000163
117338,117338,0,0,00000000175
117339,117339,0,0,00000000175
117340,117340,0,0,00000000204
117341,117341,0,0,00000000146
117342,117342,0,0,00000000152
117343,117343,0,0,00000000153
117344,117344,0,0,00000000164
117345,117345,0,0,00000000172
117346,117346,0,0,00000000176
117347,117347,0,0,00000000207
117348,117348,0,0,00000000152
117349,117349,0,0,00000000151
117350,117350,0,0,00000000157
117351,117351,0,0,00000000173
117352,117352,0,0,00000000171
117353,117353,0,0,00000000174
117354,117354,0,0,00000000205
117355,117355,0,0,00000000147
117356,117356,0,0,00000000155
117357,117357,0,0,00000000152
117358,117358,0,0,00000000166
117359,117359,0,0,00000000165
117360,117360,0,0,00000000175
117361,117361,0,0,00000000203
117362,117362,0,0,00000000146
117363,117363,0,0,00000000153
117364,117364,0,0,00000000153
117365,117365,0,0,00000000165
117366,117366,0,0,00000000171
117367,117367,0,0,00000000172
117368,117368,0,0,00000000204
117369,117369,0,0,00000000152
117370,117370,0,0,00000000146
117371,117371,0,0,00000000153
117372,117372,0,0,00000000172
117373,117373,0,0,00000000170
117374,117374,0,0,00000000175
117375,117375,0,0,00000000203
117376,117376,0,0,00000000151
117377,117377,0,0,00000000152
117378,117378,0,0,00000000153
117379,117379,0,0,00000000170
117380,117380,0,0,00000000173
117381,117381,0,0,00000000174
117382,117382,0,0,00000000205
117383,117383,0,0,00000000151
117384,117384,0,0,00000000152
117385,117385,0,0,00000000153
117386,117386,0,0,00000000167
117387,117387,0,0,00000000173
117388,117388,0,0,00000000175
117389,117389,0,0,00000000215
117390,117390,0,0,00000000154
117391,117391,0,0,00000000153
117392,117392,0,0,00000000156
117393,117393,0,0,00000000201
117394,117394,0,0,00000000200
117395,117395,0,0,00000000200
117396,117396,0,0,00000000205
117397,117397,0,0,00000000152
117398,117398,0,0,00000000153
117399,117399,0,0,00000000151
117400,117400,0,0,00000000164
117401,117401,0,0,00000000172
117402,117402,0,0,00000000172
117403,117403,0,0,00000000201
117404,117404,0,0,00000000147
117405,117405,0,0,00000000151
117406,117406,0,0,00000000157
117407,117407,0,0,00000000173
117408,117408,0,0,00000000175
117409,117409,0,0,00000000177
117410,117410,0,0,00000000211
117411,117411,0,0,00000000154
117412,117412,0,0,00000000151
117413,117413,0,0,00000000157
117414,117414,0,0,00000000171
117415,117415,0,0,00000000172
117416,117416,0,0,00000000200
117417,117417,0,0,00000000207
117418,117418,0,0,00000000153
117419,117419,0,0,00000000153
117420,117420,0,0,00000000153
117421,117421,0,0,00000000166
117422,117422,0,0,00000000175
117423,117423,0,0,00000000202
117424,117424,0,0,00000000204
117425,117425,0,0,00000000150
117426,117426,0,0,00000000154
117427,117427,0,0,00000000152
117428,117428,0,0,00000000174
117429,117429,0,0,00000000177
117430,117430,0,0,00000000176
117431,117431,0,0,00000000207
117432,117432,0,0,00000000151
117433,117433,0,0,00000000150
117434,117434,0,0,00000000153
117435,117435,0,0,00000000175
117436,117436,0,0,00000000166
117437,117437,0,0,00000000177
117438,117438,0,0,00000000205
117439,117439,0,0,00000000150
117440,117440,0,0,00000000154
117441,117441,0,0,00000000151
117442,117442,0,0,00000000167
117443,117443,0,0,00000000172
117444,117444,0,0,00000000173
117445,117445,0,0,00000000205
117446,117446,0,0,00000000145
117447,117447,0,0,00000000152
117448,117448,0,0,00000000152
117449,117449,0,0,00000000166
117450,117450,0,0,00000000167
117451,117451,0,0,00000000174
117452,117452,0,0,00000000203
117453,117453,0,0,00000000151
117454,117454,0,0,00000000151
117455,117455,0,0,00000000153
117456,117456,0,0,00000000171
117457,117457,0,0,00000000172
117458,117458,0,0,00000000173
117459,117459,0,0,00000000205
117460,117460,0,0,00000000151
117461,117461,0,0,00000000153
117462,117462,0,0,00000000152
117463,117463,0,0,00000000164
117464,117464,0,0,00000000171
117465,117465,0,0,00000000175
117466,117466,0,0,00000000201
117467,117467,0,0,00000000145
117468,117468,0,0,00000000153
117469,117469,0,0,00000000153
117470,117470,0,0,00000000170
117471,117471,0,0,00000000176
117472,117472,0,0,00000000177
117473,117473,0,0,00000000207
117474,117474,0,0,00000000151
117475,117475,0,0,00000000150
117476,117476,0,0,00000000153
117477,117477,0,0,00000000172
117478,117478,0,0,00000000170
117479,117479,0,0,00000000201
117480,117480,0,0,00000000201
117481,117481,0,0,00000000151
117482,117482,0,0,00000000152
117483,117483,0,0,00000000153
117484,117484,0,0,00000000164
117485,117485,0,0,00000000176
117486,117486,0,0,00000000202
117487,117487,0,0,00000000205
117488,117488,0,0,00000000151
117489,117489,0,0,00000000154
117490,117490,0,0,00000000156
117491,117491,0,0,00000000167
117492,117492,0,0,00000000166
117493,117493,0,0,00000000175
117494,117494,0,0,00000000203
117495,117495,0,0,00000000151
117496,117496,0,0,00000000152
117497,117497,0,0,00000000153
117498,117498,0,0,00000000173
117499,117499,0,0,00000000171
117500,117500,0,0,00000000177
117501,117501,0,0,00000000201
117502,117502,0,0,00000000151
117503,117503,0,0,00000000154
117504,117504,0,0,00000000153
117505,117505,0,0,00000000166
117506,117506,0,0,00000000172
117507,117507,0,0,00000000176
117508,117508,0,0,00000000205
117509,117509,0,0,00000000153
117510,117510,0,0,00000000156
117511,117511,0,0,00000000154
117512,117512,0,0,00000000170
117513,117513,0,0,00000000172
117514,117514,0,0,00000000173
117515,117515,0,0,00000000211
117516,117516,0,0,00000000154
117517,117517,0,0,00000000153
117518,117518,0,0,00000000162
117519,117519,0,0,00000000172
117520,117520,0,0,00000000173
117521,117521,0,0,00000000201
117522,117522,0,0,00000000207
117523,117523,0,0,00000000150
117524,117524,0,0,00000000152
117525,117525,0,0,00000000153
117526,117526,0,0,00000000165
117527,117527,0,0,00000000173
117528,117528,0,0,00000000174
117529,117529,0,0,00000000207
117530,117530,0,0,00000000150
117531,117531,0,0,00000000152
117532,117532,0,0,00000000153
117533,117533,0,0,00000000171
117534,117534,0,0,00000000174
117535,117535,0,0,00000000173
117536,117536,0,0,00000000205
117537,117537,0,0,00000000154
117538,117538,0,0,00000000152
117539,117539,0,0,00000000160
117540,117540,0,0,00000000200
117541,117541,0,0,00000000172
117542,117542,0,0,00000000201
117543,117543,0,0,00000000203
117544,117544,0,0,00000000153
117545,117545,0,0,00000000153
117546,117546,0,0,00000000153
117547,117547,0,0,00000000172
117548,117548,0,0,00000000173
117549,117549,0,0,00000000176
117550,117550,0,0,00000000204
117551,117551,0,0,00000000152
117552,117552,0,0,00000000156
117553,117553,0,0,00000000156
117554,117554,0,0,00000000177
117555,117555,0,0,00000000201
117556,117556,0,0,00000000177
117557,117557,0,0,00000000215
117558,117558,0,0,00000000157
117559,117559,0,0,00000000152
117560,117560,0,0,00000000157
117561,117561,0,0,00000000176
117562,117562,0,0,00000000176
117563,117563,0,0,00000000204
117564,117564,0,0,00000000205
117565,117565,0,0,00000000151
117566,117566,0,0,00000000160
117567,117567,0,0,00000000153
117568,117568,0,0,00000000172
117569,117569,0,0,00000000175
117570,117570,0,0,00000000177
117571,117571,0,0,00000000204
117572,117572,0,0,00000000153
117573,117573,0,0,00000000153
117574,117574,0,0,00000000153
117575,117575,0,0,00000000170
117576,117576,0,0,00000000171
117577,117577,0,0,00000000177
117578,117578,0,0,00000000205
117579,117579,0,0,00000000153
117580,117580,0,0,00000000152
117581,117581,0,0,00000000162
117582,117582,0,0,00000000175
117583,117583,0,0,00000000175
117584,117584,0,0,00000000177
117585,117585,0,0,00000000207
117586,117586,0,0,00000000152
117587,117587,0,0,00000000151
117588,117588,0,0,00000000151
117589,117589,0,0,00000000174
117590,117590,0,0,00000000173
117591,117591,0,0,00000000174
117592,117592,0,0,00000000211
117593,117593,0,0,00000000144
117594,117594,0,0,00000000151
117595,117595,0,0,00000000153
117596,117596,0,0,00000000170
117597,117597,0,0,00000000177
117598,117598,0,0,00000000176
117599,117599,0,0,00000000211
117600,117600,0,0,00000000153
117601,117601,0,0,00000000151
117602,117602,0,0,00000000155
117603,117603,0,0,00000000173
117604,117604,0,0,00000000171
117605,117605,0,0,00000000202
117606,117606,0,0,00000000200
117607,117607,0,0,00000000152
117608,117608,0,0,00000000153
117609,117609,0,0,00000000152
117610,117610,0,0,00000000162
117611,117611,0,0,00000000174
117612,117612,0,0,00000000204
117613,117613,0,0,00000000203
117614,117614,0,0,00000000152
117615,117615,0,0,00000000152
117616,117616,0,0,00000000153
117617,117617,0,0,00000000177
117618,117618,0,0,00000000200
117619,117619,0,0,00000000204
117620,117620,0,0,00000000205
117621,117621,0,0,00000000153
117622,117622,0,0,00000000152
117623,117623,0,0,00000000155
117624,117624,0,0,00000000173
117625,117625,0,0,00000000171
117626,117626,0,0,00000000204
117627,117627,0,0,00000000207
117628,117628,0,0,00000000152
117629,117629,0,0,00000000161
117630,117630,0,0,00000000153
117631,117631,0,0,00000000177
117632,117632,0,0,00000000174
117633,117633,0,0,00000000201
117634,117634,0,0,00000000206
117635,117635,0,0,00000000153
117636,117636,0,0,00000000160
117637,117637,0,0,00000000153
117638,117638,0,0,00000000200
117639,117639,0,0,00000000175
117640,117640,0,0,00000000204
117641,117641,0,0,00000000211
117642,117642,0,0,00000000160
117643,117643,0,0,00000000153
117644,117644,0,0,00000000167
117645,117645,0,0,00000000204
117646,117646,0,0,00000000174
117647,117647,0,0,00000000200
117648,117648,0,0,00000000217
117649,117649,0,0,00000000153
117650,117650,0,0,00000000160
117651,117651,0,0,00000000153
117652,117652,0,0,00000000173
117653,117653,0,0,00000000205
117654,117654,0,0,00000000177
117655,117655,0,0,00000000213
117656,117656,0,0,00000000153
117657,117657,0,0,00000000155
117658,117658,0,0,00000000163
117659,117659,0,0,00000000177
117660,117660,0,0,00000000176
117661,117661,0,0,00000000200
117662,117662,0,0,00000000211
117663,117663,0,0,00000000154
117664,117664,0,0,00000000153
117665,117665,0,0,00000000156
117666,117666,0,0,00000000172
117667,117667,0,0,00000000172
117668,117668,0,0,00000000202
117669,117669,0,0,00000000204
117670,117670,0,0,00000000153
117671,117671,0,0,00000000153
117672,117672,0,0,00000000155
117673,117673,0,0,00000000170
117674,117674,0,0,00000000176
117675,117675,0,0,00000000201
117676,117676,0,0,00000000205
117677,117677,0,0,00000000151
117678,117678,0,0,00000000153
117679,117679,0,0,00000000153
117680,117680,0,0,00000000172
117681,117681,0,0,00000000174
117682,117682,0,0,00000000200
117683,117683,0,0,00000000205
117684,117684,0,0,00000000160
117685,117685,0,0,00000000152
117686,117686,0,0,00000000153
117687,117687,0,0,00000000176
117688,117688,0,0,00000000173
117689,117689,0,0,00000000177
117690,117690,0,0,00000000205
117691,117691,0,0,00000000152
117692,117692,0,0,00000000152
117693,117693,0,0,00000000152
117694,117694,0,0,00000000171
117695,117695,0,0,00000000200
117696,117696,0,0,00000000172
117697,117697,0,0,00000000204
117698,117698,0,0,00000000153
117699,117699,0,0,00000000161
117700,117700,0,0,00000000152
117701,117701,0,0,00000000172
117702,117702,0,0,00000000170
117703,117703,0,0,00000000177
117704,117704,0,0,00000000205
117705,117705,0,0,00000000153
117706,117706,0,0,00000000151
117707,117707,0,0,00000000154
117708,117708,0,0,00000000202
117709,117709,0,0,00000000167
117710,117710,0,0,00000000175
117711,117711,0,0,00000000205
117712,117712,0,0,00000000154
117713,117713,0,0,00000000152
117714,117714,0,0,00000000150
117715,117715,0,0,00000000166
117716,117716,0,0,00000000175
117717,117717,0,0,00000000200
117718,117718,0,0,00000000211
117719,117719,0,0,00000000151
117720,117720,0,0,00000000153
117721,117721,0,0,00000000153
117722,117722,0,0,00000000171
117723,117723,0,0,00000000177
117724,117724,0,0,00000000203
117725,117725,0,0,00000000206
117726,117726,0,0,00000000155
117727,117727,0,0,00000000150
117728,117728,0,0,00000000161
117729,117729,0,0,00000000177
117730,117730,0,0,00000000171
117731,117731,0,0,00000000177
117732,117732,0,0,00000000205
117733,117733,0,0,00000000151
117734,117734,0,0,00000000151
117735,117735,0,0,00000000151
117736,117736,0,0,00000000165
117737,117737,0,0,00000000175
117738,117738,0,0,00000000175
117739,117739,0,0,00000000203
117740,117740,0,0,00000000152
117741,117741,0,0,00000000153
117742,117742,0,0,00000000156
117743,117743,0,0,00000000172
117744,117744,0,0,00000000172
117745,117745,0,0,00000000202
117746,117746,0,0,00000000203
117747,117747,0,0,00000000152
117748,117748,0,0,00000000147
117749,117749,0,0,00000000152
117750,117750,0,0,00000000174
117751,117751,0,0,00000000172
117752,117752,0,0,00000000177
117753,117753,0,0,00000000200
117754,117754,0,0,00000000147
117755,117755,0,0,00000000153
117756,117756,0,0,00000000151
117757,117757,0,0,00000000164
117758,117758,0,0,00000000200
117759,117759,0,0,00000000174
117760,117760,0,0,00000000207
117761,117761,0,0,00000000153
117762,117762,0,0,00000000153
117763,117763,0,0,00000000153
117764,117764,0,0,00000000170
117765,117765,0,0,00000000171
117766,117766,0,0,00000000176
117767,117767,0,0,00000000213
117768,117768,0,0,00000000152
117769,117769,0,0,00000000153
117770,117770,0,0,00000000164
117771,117771,0,0,00000000203
117772,117772,0,0,00000000176
117773,117773,0,0,00000000201
117774,117774,0,0,00000000205
117775,117775,0,0,00000000152
117776,117776,0,0,00000000153
117777,117777,0,0,00000000155
117778,117778,0,0,00000000170
117779,117779,0,0,00000000174
117780,117780,0,0,00000000205
117781,117781,0,0,00000000211
117782,117782,0,0,00000000145
117783,117783,0,0,00000000152
117784,117784,0,0,00000000156
117785,117785,0,0,00000000172
117786,117786,0,0,00000000172
117787,117787,0,0,00000000202
117788,117788,0,0,00000000207
117789,117789,0,0,00000000152
117790,117790,0,0,00000000150
117791,117791,0,0,00000000157
117792,117792,0,0,00000000177
117793,117793,0,0,00000000173
117794,117794,0,0,00000000174
117795,117795,0,0,00000000203
117796,117796,0,0,00000000152
117797,117797,0,0,00000000153
117798,117798,0,0,00000000153
117799,117799,0,0,00000000171
117800,117800,0,0,00000000175
117801,117801,0,0,00000000200
117802,117802,0,0,00000000205
117803,117803,0,0,00000000152
117804,117804,0,0,00000000153
117805,117805,0,0,00000000155
117806,117806,0,0,00000000205
117807,117807,0,0,00000000175
117808,117808,0,0,00000000203
117809,117809,0,0,00000000200
117810,117810,0,0,00000000153
117811,117811,0,0,00000000151
117812,117812,0,0,00000000153
117813,117813,0,0,00000000174
117814,117814,0,0,00000000172
117815,117815,0,0,00000000204
117816,117816,0,0,00000000211
117817,117817,0,0,00000000152
117818,117818,0,0,00000000153
117819,117819,0,0,00000000153
117820,117820,0,0,00000000174
117821,117821,0,0,00000000200
117822,117822,0,0,00000000200
117823,117823,0,0,00000000215
117824,117824,0,0,00000000154
117825,117825,0,0,00000000163
117826,117826,0,0,00000000160
117827,117827,0,0,00000000200
117828,117828,0,0,00000000176
117829,117829,0,0,00000000204
117830,117830,0,0,00000000220
117831,117831,0,0,00000000156
117832,117832,0,0,00000000153
117833,117833,0,0,00000000170
117834,117834,0,0,00000000201
117835,117835,0,0,00000000200
117836,117836,0,0,00000000205
117837,117837,0,0,00000000211
117838,117838,0,0,00000000154
117839,117839,0,0,00000000157
117840,117840,0,0,00000000153
117841,117841,0,0,00000000172
117842,117842,0,0,00000000205
117843,117843,0,0,00000000207
117844,117844,0,0,00000000207
117845,117845,0,0,00000000152
117846,117846,0,0,00000000153
117847,117847,0,0,00000000161
117848,117848,0,0,00000000173
117849,117849,0,0,00000000201
117850,117850,0,0,00000000201
117851,117851,0,0,00000000206
117852,117852,0,0,00000000155
117853,117853,0,0,00000000151
117854,117854,0,0,00000000161
117855,117855,0,0,00000000200
117856,117856,0,0,00000000174
117857,117857,0,0,00000000204
117858,117858,0,0,00000000211
117859,117859,0,0,00000000151
117860,117860,0,0,00000000155
117861,117861,0,0,00000000153
117862,117862,0,0,00000000167
117863,117863,0,0,00000000175
117864,117864,0,0,00000000201
117865,117865,0,0,00000000214
117866,117866,0,0,00000000152
117867,117867,0,0,00000000154
117868,117868,0,0,00000000153
117869,117869,0,0,00000000177
117870,117870,0,0,00000000202
117871,117871,0,0,00000000203
117872,117872,0,0,00000000211
117873,117873,0,0,00000000154
117874,117874,0,0,00000000153
117875,117875,0,0,00000000166
117876,117876,0,0,00000000206
117877,117877,0,0,00000000176
117878,117878,0,0,00000000204
117879,117879,0,0,00000000213
117880,117880,0,0,00000000152
117881,117881,0,0,00000000163
117882,117882,0,0,00000000156
117883,117883,0,0,00000000174
117884,117884,0,0,00000000200
117885,117885,0,0,00000000204
117886,117886,0,0,00000000177
117887,117887,0,0,00000000153
117888,117888,0,0,00000000156
117889,117889,0,0,00000000155
117890,117890,0,0,00000000203
117891,117891,0,0,00000000173
117892,117892,0,0,00000000204
117893,117893,0,0,00000000211
117894,117894,0,0,00000000153
117895,117895,0,0,00000000152
117896,117896,0,0,00000000167
117897,117897,0,0,00000000177
117898,117898,0,0,00000000173
117899,117899,0,0,00000000202
117900,117900,0,0,00000000207
117901,117901,0,0,00000000153
117902,117902,0,0,00000000154
117903,117903,0,0,00000000154
117904,117904,0,0,00000000176
117905,117905,0,0,00000000206
117906,117906,0,0,00000000204
117907,117907,0,0,00000000214
117908,117908,0,0,00000000160
117909,117909,0,0,00000000155
117910,117910,0,0,00000000171
117911,117911,0,0,00000000177
117912,117912,0,0,00000000206
117913,117913,0,0,00000000213
117914,117914,0,0,00000000221
117915,117915,0,0,00000000164
117916,117916,0,0,00000000153
117917,117917,0,0,00000000171
117918,117918,0,0,00000000207
117919,117919,0,0,00000000205
117920,117920,0,0,00000000204
117921,117921,0,0,00000000213
117922,117922,0,0,00000000153
117923,117923,0,0,00000000157
117924,117924,0,0,00000000160
117925,117925,0,0,00000000176
117926,117926,0,0,00000000207
117927,117927,0,0,00000000212
117928,117928,0,0,00000000217
117929,117929,0,0,00000000157
117930,117930,0,0,00000000164
117931,117931,0,0,00000000167
117932,117932,0,0,00000000203
117933,117933,0,0,00000000203
117934,117934,0,0,00000000210
117935,117935,0,0,00000000225
117936,117936,0,0,00000000160
117937,117937,0,0,00000000153
117938,117938,0,0,00000000167
117939,117939,0,0,00000000207
117940,117940,0,0,00000000201
117941,117941,0,0,00000000204
117942,117942,0,0,00000000227
117943,117943,0,0,00000000155
117944,117944,0,0,00000000157
117945,117945,0,0,00000000161
117946,117946,0,0,00000000173
117947,117947,0,0,00000000200
117948,117948,0,0,00000000206
117949,117949,0,0,00000000211
117950,117950,0,0,00000000156
117951,117951,0,0,00000000160
117952,117952,0,0,00000000161
117953,117953,0,0,00000000200
117954,117954,0,0,00000000177
117955,117955,0,0,00000000204
117956,117956,0,0,00000000216
117957,117957,0,0,00000000154
117958,117958,0,0,00000000153
117959,117959,0,0,00000000162
117960,117960,0,0,00000000172
117961,117961,0,0,00000000176
117962,117962,0,0,00000000205
117963,117963,0,0,00000000217
117964,117964,0,0,00000000153
117965,117965,0,0,00000000161
117966,117966,0,0,00000000153
117967,117967,0,0,00000000176
117968,117968,0,0,00000000204
117969,117969,0,0,00000000203
117970,117970,0,0,00000000216
117971,117971,0,0,00000000153
117972,117972,0,0,00000000153
117973,117973,0,0,00000000162
117974,117974,0,0,00000000173
117975,117975,0,0,00000000176
117976,117976,0,0,00000000206
117977,117977,0,0,00000000211
117978,117978,0,0,00000000154
117979,117979,0,0,00000000155
117980,117980,0,0,00000000161
117981,117981,0,0,00000000203
117982,117982,0,0,00000000175
117983,117983,0,0,00000000200
117984,117984,0,0,00000000210
117985,117985,0,0,00000000157
117986,117986,0,0,00000000153
117987,117987,0,0,00000000153
117988,117988,0,0,00000000163
117989,117989,0,0,00000000200
117990,117990,0,0,00000000204
117991,117991,0,0,00000000215
